UniProt_ID,Organism,Gene_Name,Synonyms,Other_Accessions,PDB_ID,Method,Resolution,Chains
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2C6E,X-ray,2.10 A,A/B=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2DWB,X-ray,2.50 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2J4Z,X-ray,2.00 A,A/B=100-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2J50,X-ray,3.00 A,A/B=126-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2NP8,X-ray,2.25 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2W1C,X-ray,3.24 A,A=122-389
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2W1D,X-ray,2.97 A,A=122-389
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2W1E,X-ray,2.93 A,A=122-389
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2W1F,X-ray,2.85 A,A=122-389
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2W1G,X-ray,2.71 A,A=122-389
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2WQE,X-ray,2.50 A,A=127-388
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2WTV,X-ray,2.40 A,A/B/C/D=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2WTW,X-ray,3.30 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2X6D,X-ray,2.80 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2X6E,X-ray,3.35 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2X81,X-ray,2.91 A,A=126-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2XNE,X-ray,2.80 A,A=122-392
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2XNG,X-ray,2.60 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",2XRU,X-ray,2.90 A,A=126-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3COH,X-ray,2.70 A,A/B=124-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3E5A,X-ray,2.30 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3EFW,X-ray,2.29 A,A/B=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3FDN,X-ray,1.90 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3H0Y,X-ray,2.50 A,A=124-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3H0Z,X-ray,2.92 A,A/B/C=124-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3H10,X-ray,2.20 A,A/B/D=124-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3HA6,X-ray,2.36 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3K5U,X-ray,2.35 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3LAU,X-ray,2.10 A,A=125-399
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3M11,X-ray,2.75 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3MYG,X-ray,2.40 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3NRM,X-ray,3.05 A,A=126-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3O50,X-ray,2.00 A,A/B=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3O51,X-ray,3.20 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3P9J,X-ray,2.80 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3QBN,X-ray,3.50 A,A=124-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3R21,X-ray,2.90 A,A=126-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3R22,X-ray,2.90 A,A=126-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UNZ,X-ray,2.80 A,A/B=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UO4,X-ray,2.45 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UO5,X-ray,2.70 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UO6,X-ray,2.80 A,A/B=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UOD,X-ray,2.50 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UOH,X-ray,2.80 A,A/B=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UOJ,X-ray,2.90 A,A/B=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UOK,X-ray,2.95 A,A/B=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UOL,X-ray,2.40 A,A/B=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UP2,X-ray,2.30 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3UP7,X-ray,3.05 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3VAP,X-ray,2.66 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3W10,X-ray,2.70 A,A=126-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3W16,X-ray,2.80 A,A=126-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3W18,X-ray,2.50 A,A/B=126-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",3W2C,X-ray,2.45 A,A/C/E/G=128-388
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4B0G,X-ray,2.50 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4BN1,X-ray,2.50 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4BYI,X-ray,2.60 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4BYJ,X-ray,2.75 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4C3P,X-ray,2.69 A,A/D=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4C3R,X-ray,2.79 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4CEG,X-ray,2.10 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4DEA,X-ray,2.45 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4DEB,X-ray,3.05 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4DED,X-ray,3.05 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4DEE,X-ray,2.30 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4DHF,X-ray,2.80 A,A/B=126-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4J8M,X-ray,1.85 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4J8N,X-ray,3.14 A,A/B/C/D=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4JAI,X-ray,3.20 A,A=122-396
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4JAJ,X-ray,2.70 A,A=122-396
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4JBO,X-ray,2.49 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4JBP,X-ray,2.45 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4JBQ,X-ray,2.30 A,A=123-401
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4O0S,X-ray,2.50 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4O0U,X-ray,2.60 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4O0W,X-ray,2.60 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4PRJ,X-ray,2.80 A,A=124-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4UYN,X-ray,1.90 A,A=125-399
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4UZD,X-ray,3.20 A,A/B=125-399
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4UZH,X-ray,2.00 A,A=125-399
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4ZS0,X-ray,3.00 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4ZTQ,X-ray,2.80 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4ZTR,X-ray,2.85 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",4ZTS,X-ray,2.90 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5AAD,X-ray,3.10 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5AAE,X-ray,3.11 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5AAF,X-ray,2.78 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5AAG,X-ray,2.85 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DN3,X-ray,2.05 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DNR,X-ray,1.95 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DOS,X-ray,2.98 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DPV,X-ray,2.29 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DR2,X-ray,2.46 A,A=128-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DR6,X-ray,2.53 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DR9,X-ray,2.47 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DRD,X-ray,2.13 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DT0,X-ray,2.15 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DT3,X-ray,2.33 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5DT4,X-ray,2.86 A,A=126-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5EW9,X-ray,2.18 A,A=123-390
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5G15,X-ray,2.06 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5G1X,X-ray,1.72 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5L8J,X-ray,1.68 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5L8K,X-ray,1.79 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5L8L,X-ray,1.67 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5LXM,X-ray,2.08 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OBJ,X-ray,2.90 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OBR,X-ray,2.62 A,A=125-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ODT,X-ray,2.02 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ONE,X-ray,2.60 A,A=122-403
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORL,X-ray,1.69 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORN,X-ray,2.19 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORO,X-ray,2.12 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORP,X-ray,2.19 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORR,X-ray,2.09 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORS,X-ray,1.98 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORT,X-ray,2.56 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORV,X-ray,1.88 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORW,X-ray,2.00 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORX,X-ray,1.88 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORY,X-ray,1.99 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5ORZ,X-ray,1.92 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OS0,X-ray,1.74 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OS1,X-ray,1.90 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OS2,X-ray,1.92 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OS3,X-ray,1.81 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OS4,X-ray,1.88 A,A=127-391
O14965,9606,AURKA,"AIK, AIRK1, ARK1, AURA, AYK1, BTAK, IAK1, STK15, STK6","E1P5F9, O60445, O75873, Q9BQD6, Q9UPG5",5OS5,X-ray,1.74 A,A=125-392
