UniProt_ID,ChEMBL_ID,PDB_ID,Gene_Name,Synonyms,Other_Accessions,Organism,Method,Resolution,Chains
P00533,CHEMBL203,3GT8,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.96 A,A/B/C/D=696-1022
P00533,CHEMBL203,3IKA,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.90 A,A/B=694-1022
P00533,CHEMBL203,3LZB,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.70 A,A/B/C/D/E/F/G/H=696-983
P00533,CHEMBL203,3NJP,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.30 A,A/B=25-638
P00533,CHEMBL203,3OB2,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.10 A,A=1063-1074
P00533,CHEMBL203,3OP0,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.52 A,C/D=1066-1076
P00533,CHEMBL203,3P0Y,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.80 A,A=334-538
P00533,CHEMBL203,3PFV,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.27 A,C/D=1066-1076
P00533,CHEMBL203,3POZ,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.50 A,A=696-1022
P00533,CHEMBL203,3QWQ,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.75 A,A=1-642
P00533,CHEMBL203,3UG1,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.75 A,A=695-1022
P00533,CHEMBL203,3UG2,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.50 A,A=695-1022
P00533,CHEMBL203,3VJN,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.34 A,A=695-1022
P00533,CHEMBL203,3VJO,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.64 A,A=695-1022
P00533,CHEMBL203,3VRP,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.52 A,B=1062-1074
P00533,CHEMBL203,3VRR,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.00 A,C=1062-1074
P00533,CHEMBL203,3W2O,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.35 A,A=698-1022
P00533,CHEMBL203,3W2P,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.05 A,A=698-1022
P00533,CHEMBL203,3W2Q,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.20 A,A=698-1022
P00533,CHEMBL203,3W2R,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.05 A,A=698-1022
P00533,CHEMBL203,3W2S,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.90 A,A=696-1022
P00533,CHEMBL203,3W32,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.80 A,A=696-1022
P00533,CHEMBL203,3W33,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.70 A,A=696-1022
P00533,CHEMBL203,4G5J,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=696-1022
P00533,CHEMBL203,4G5P,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.17 A,A/B=696-1022
P00533,CHEMBL203,4HJO,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.75 A,A=696-1022
P00533,CHEMBL203,4I1Z,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.00 A,A=695-1022
P00533,CHEMBL203,4I20,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.34 A,A=695-1022
P00533,CHEMBL203,4I21,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.37 A,A/B=695-1022
P00533,CHEMBL203,4I22,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.71 A,A=695-1022
P00533,CHEMBL203,4I23,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=695-1022
P00533,CHEMBL203,4I24,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.80 A,A/B=695-1022
P00533,CHEMBL203,4JQ7,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.73 A,A=696-1021
P00533,CHEMBL203,4JQ8,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.83 A,A=696-1021
P00533,CHEMBL203,4JR3,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.70 A,A=696-1021
P00533,CHEMBL203,4JRV,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=696-1021
P00533,CHEMBL203,4KRL,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.85 A,A=335-538
P00533,CHEMBL203,4KRM,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.66 A,A/C/E/G/I/K=335-538
P00533,CHEMBL203,4KRO,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.05 A,A=25-642
P00533,CHEMBL203,4KRP,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.82 A,A=25-642
P00533,CHEMBL203,4LI5,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.64 A,A=696-1020
P00533,CHEMBL203,4LL0,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,4.00 A,A/B=694-1022
P00533,CHEMBL203,4LQM,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.50 A,A=694-1022
P00533,CHEMBL203,4LRM,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.53 A,A/B/C/D/E=694-1022
P00533,CHEMBL203,4R3P,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.90 A,A=696-1018
P00533,CHEMBL203,4R3R,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.25 A,A=696-1018
P00533,CHEMBL203,4R5S,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.00 A,A=696-1022
P00533,CHEMBL203,4RIW,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.10 A,B/D=682-1022
P00533,CHEMBL203,4RIX,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.10 A,B/D=682-1022
P00533,CHEMBL203,4RIY,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.98 A,B/D=682-1022
P00533,CHEMBL203,4RJ4,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.78 A,A=695-1022
P00533,CHEMBL203,4RJ5,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.10 A,A=695-1022
P00533,CHEMBL203,4RJ6,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.70 A,A=695-1022
P00533,CHEMBL203,4RJ7,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.55 A,A=695-1022
P00533,CHEMBL203,4RJ8,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.50 A,A=695-1022
P00533,CHEMBL203,4TKS,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.20 A,A=695-1022
P00533,CHEMBL203,4UIP,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.95 A,A=26-637
P00533,CHEMBL203,4UV7,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.10 A,A=25-645
P00533,CHEMBL203,4WD5,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.30 A,A/B=694-1022
P00533,CHEMBL203,4WKQ,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.85 A,A=696-1022
P00533,CHEMBL203,4WRG,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.90 A,A=696-1022
P00533,CHEMBL203,4ZAU,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=696-1022
P00533,CHEMBL203,4ZJV,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.70 A,A/B=695-1022
P00533,CHEMBL203,4ZSE,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.97 A,A/B/C/D=695-1022
P00533,CHEMBL203,5C8K,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.00 A,A=695-1022
P00533,CHEMBL203,5C8M,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.90 A,A=695-1022
P00533,CHEMBL203,5C8N,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.40 A,A=695-1022
P00533,CHEMBL203,5CAL,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.70 A,A=695-1022
P00533,CHEMBL203,5CAN,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=695-1022
P00533,CHEMBL203,5CAO,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.60 A,A=695-1022
P00533,CHEMBL203,5CAP,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.40 A,A=695-1022
P00533,CHEMBL203,5CAQ,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.50 A,A=695-1022
P00533,CHEMBL203,5CAS,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.10 A,A=695-1022
P00533,CHEMBL203,5CAU,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.25 A,A=695-1022
P00533,CHEMBL203,5CAV,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.73 A,A=695-1022
P00533,CHEMBL203,5CNN,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.90 A,A/B=696-1042
P00533,CHEMBL203,5CNO,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.55 A,A/B/X=696-1022
P00533,CHEMBL203,5CZH,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=694-1022
P00533,CHEMBL203,5CZI,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.60 A,A=694-1022
P00533,CHEMBL203,5D41,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.31 A,A/B=695-1022
P00533,CHEMBL203,5EDP,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.90 A,A=695-1022
P00533,CHEMBL203,5EDQ,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=695-1022
P00533,CHEMBL203,5EDR,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.60 A,A=695-1022
P00533,CHEMBL203,5EM5,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.65 A,A=695-1022
P00533,CHEMBL203,5EM6,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.78 A,A=695-1022
P00533,CHEMBL203,5EM7,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.81 A,A=695-1022
P00533,CHEMBL203,5EM8,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=695-1022
P00533,CHEMBL203,5FED,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.65 A,A=696-1022
P00533,CHEMBL203,5FEE,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.70 A,A=696-1022
P00533,CHEMBL203,5FEQ,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.40 A,A=696-1022
P00533,CHEMBL203,5GMP,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.80 A,A=696-1022
P00533,CHEMBL203,5GNK,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,1.80 A,A=696-988
P00533,CHEMBL203,5GTY,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.14 A,A/B/C/D/E/F/G/H=696-1022
P00533,CHEMBL203,5GTZ,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,3.00 A,A=696-1022
P00533,CHEMBL203,5HCX,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.60 A,A=696-1022
P00533,CHEMBL203,5HCY,EGFR,"ERBB, ERBB1, HER1","O00688, O00732, P06268, Q14225, Q68GS5, Q92795, Q9BZS2, Q9GZX1, Q9H2C9, Q9H3C9, Q9UMD7, Q9UMD8, Q9UMG5",9606,X-ray,2.46 A,A=696-1022
